lesson_id,course_id,grade,subject,unit_number,course_day,day_in_unit,phase,title
ma-g4-science-u07-l09,ma-g4-science,4,science,7,81,9,Performance task build,Performance task build: structure and function
ma-g4-science-u07-l10,ma-g4-science,4,science,7,82,10,Synthesis and review,Synthesis and review: plant structures
ma-g4-science-u07-l11,ma-g4-science,4,science,7,83,11,Unit assessment,Unit assessment: animal structures
ma-g4-science-u07-l12,ma-g4-science,4,science,7,84,12,Correction and reflection,Correction and reflection: evidence-based arguments
ma-g4-science-u08-l01,ma-g4-science,4,science,8,85,1,Launch and diagnostic,Launch and diagnostic: rock layers
ma-g4-science-u08-l02,ma-g4-science,4,science,8,86,2,Concept model A,Concept model A: fossils in rock layers
ma-g4-science-u08-l03,ma-g4-science,4,science,8,87,3,Guided practice A,Guided practice A: weathering
ma-g4-science-u08-l04,ma-g4-science,4,science,8,88,4,Independent application A,Independent application A: rate of erosion
ma-g4-science-u08-l05,ma-g4-science,4,science,8,89,5,Concept model B,Concept model B: maps of Earth's features
ma-g4-science-u08-l06,ma-g4-science,4,science,8,90,6,Guided practice B,Guided practice B: Michigan's geological change
ma-g4-science-u08-l07,ma-g4-science,4,science,8,91,7,Investigation or close reading,Investigation or close reading: rock layers
ma-g4-science-u08-l08,ma-g4-science,4,science,8,92,8,Reteach and varied practice,Reteach and varied practice: fossils in rock layers
ma-g4-science-u08-l09,ma-g4-science,4,science,8,93,9,Performance task build,Performance task build: weathering
ma-g4-science-u08-l10,ma-g4-science,4,science,8,94,10,Synthesis and review,Synthesis and review: rate of erosion
ma-g4-science-u08-l11,ma-g4-science,4,science,8,95,11,Unit assessment,Unit assessment: maps of Earth's features
ma-g4-science-u08-l12,ma-g4-science,4,science,8,96,12,Correction and reflection,Correction and reflection: Michigan's geological change
ma-g4-science-u09-l01,ma-g4-science,4,science,9,97,1,Launch and diagnostic,Launch and diagnostic: energy from natural resources
ma-g4-science-u09-l02,ma-g4-science,4,science,9,98,2,Concept model A,Concept model A: fuels and the environment
ma-g4-science-u09-l03,ma-g4-science,4,science,9,99,3,Guided practice A,Guided practice A: natural Earth processes
ma-g4-science-u09-l04,ma-g4-science,4,science,9,100,4,Independent application A,Independent application A: reducing hazard impacts
ma-g4-science-u09-l05,ma-g4-science,4,science,9,101,5,Concept model B,Concept model B: comparing solutions
ma-g4-science-u09-l06,ma-g4-science,4,science,9,102,6,Guided practice B,Guided practice B: Michigan's people and places
ma-g4-science-u09-l07,ma-g4-science,4,science,9,103,7,Investigation or close reading,Investigation or close reading: energy from natural resources
ma-g4-science-u09-l08,ma-g4-science,4,science,9,104,8,Reteach and varied practice,Reteach and varied practice: fuels and the environment
ma-g4-science-u09-l09,ma-g4-science,4,science,9,105,9,Performance task build,Performance task build: natural Earth processes
ma-g4-science-u09-l10,ma-g4-science,4,science,9,106,10,Synthesis and review,Synthesis and review: reducing hazard impacts
ma-g4-science-u09-l11,ma-g4-science,4,science,9,107,11,Unit assessment,Unit assessment: comparing solutions
ma-g4-science-u09-l12,ma-g4-science,4,science,9,108,12,Correction and reflection,Correction and reflection: Michigan's people and places
ma-g4-social-studies-u01-l01,ma-g4-social-studies,4,social-studies,1,1,1,Launch and diagnostic,Launch and diagnostic: questions geographers ask
ma-g4-social-studies-u01-l02,ma-g4-social-studies,4,social-studies,1,2,2,Concept model A,Concept model A: geographic tools
ma-g4-social-studies-u01-l03,ma-g4-social-studies,4,social-studies,1,3,3,Guided practice A,Guided practice A: purposes of each tool
ma-g4-social-studies-u01-l04,ma-g4-social-studies,4,social-studies,1,4,4,Independent application A,"Independent application A: stories, songs, and pictures as sources"
ma-g4-social-studies-u01-l05,ma-g4-social-studies,4,social-studies,1,5,5,Concept model B,Concept model B: answering geographic questions
ma-g4-social-studies-u01-l06,ma-g4-social-studies,4,social-studies,1,6,6,Guided practice B,Guided practice B: describing patterns
ma-g4-social-studies-u01-l07,ma-g4-social-studies,4,social-studies,1,7,7,Investigation or close reading,Investigation or close reading: questions geographers ask
ma-g4-social-studies-u01-l08,ma-g4-social-studies,4,social-studies,1,8,8,Reteach and varied practice,Reteach and varied practice: geographic tools
ma-g4-social-studies-u01-l09,ma-g4-social-studies,4,social-studies,1,9,9,Performance task build,Performance task build: purposes of each tool
ma-g4-social-studies-u01-l10,ma-g4-social-studies,4,social-studies,1,10,10,Synthesis and review,"Synthesis and review: stories, songs, and pictures as sources"
ma-g4-social-studies-u01-l11,ma-g4-social-studies,4,social-studies,1,11,11,Unit assessment,Unit assessment: answering geographic questions
ma-g4-social-studies-u01-l12,ma-g4-social-studies,4,social-studies,1,12,12,Correction and reflection,Correction and reflection: describing patterns
ma-g4-social-studies-u02-l01,ma-g4-social-studies,4,social-studies,2,13,1,Launch and diagnostic,Launch and diagnostic: elevation maps
ma-g4-social-studies-u02-l02,ma-g4-social-studies,4,social-studies,2,14,2,Concept model A,Concept model A: climate maps
ma-g4-social-studies-u02-l03,ma-g4-social-studies,4,social-studies,2,15,3,Guided practice A,Guided practice A: population density
ma-g4-social-studies-u02-l04,ma-g4-social-studies,4,social-studies,2,16,4,Independent application A,Independent application A: hemispheres and latitude
ma-g4-social-studies-u02-l05,ma-g4-social-studies,4,social-studies,2,17,5,Concept model B,Concept model B: dividing the U.S. into regions
ma-g4-social-studies-u02-l06,ma-g4-social-studies,4,social-studies,2,18,6,Guided practice B,Guided practice B: comparing regions to the Great Lakes region
ma-g4-social-studies-u02-l07,ma-g4-social-studies,4,social-studies,2,19,7,Investigation or close reading,Investigation or close reading: elevation maps
ma-g4-social-studies-u02-l08,ma-g4-social-studies,4,social-studies,2,20,8,Reteach and varied practice,Reteach and varied practice: climate maps
ma-g4-social-studies-u02-l09,ma-g4-social-studies,4,social-studies,2,21,9,Performance task build,Performance task build: population density
ma-g4-social-studies-u02-l10,ma-g4-social-studies,4,social-studies,2,22,10,Synthesis and review,Synthesis and review: hemispheres and latitude
ma-g4-social-studies-u02-l11,ma-g4-social-studies,4,social-studies,2,23,11,Unit assessment,Unit assessment: dividing the U.S. into regions
ma-g4-social-studies-u02-l12,ma-g4-social-studies,4,social-studies,2,24,12,Correction and reflection,Correction and reflection: comparing regions to the Great Lakes region
ma-g4-social-studies-u03-l01,ma-g4-social-studies,4,social-studies,3,25,1,Launch and diagnostic,Launch and diagnostic: push and pull factors
ma-g4-social-studies-u03-l02,ma-g4-social-studies,4,social-studies,3,26,2,Concept model A,Concept model A: a migration case study
ma-g4-social-studies-u03-l03,ma-g4-social-studies,4,social-studies,3,27,3,Guided practice A,Guided practice A: immigration and culture
ma-g4-social-studies-u03-l04,ma-g4-social-studies,4,social-studies,3,28,4,Independent application A,Independent application A: movement of resources and information
ma-g4-social-studies-u03-l05,ma-g4-social-studies,4,social-studies,3,29,5,Concept model B,Concept model B: human activity and the environment
ma-g4-social-studies-u03-l06,ma-g4-social-studies,4,social-studies,3,30,6,Guided practice B,Guided practice B: positive and negative consequences
ma-g4-social-studies-u03-l07,ma-g4-social-studies,4,social-studies,3,31,7,Investigation or close reading,Investigation or close reading: push and pull factors
ma-g4-social-studies-u03-l08,ma-g4-social-studies,4,social-studies,3,32,8,Reteach and varied practice,Reteach and varied practice: a migration case study
ma-g4-social-studies-u03-l09,ma-g4-social-studies,4,social-studies,3,33,9,Performance task build,Performance task build: immigration and culture
ma-g4-social-studies-u03-l10,ma-g4-social-studies,4,social-studies,3,34,10,Synthesis and review,Synthesis and review: movement of resources and information
ma-g4-social-studies-u03-l11,ma-g4-social-studies,4,social-studies,3,35,11,Unit assessment,Unit assessment: human activity and the environment
ma-g4-social-studies-u03-l12,ma-g4-social-studies,4,social-studies,3,36,12,Correction and reflection,Correction and reflection: positive and negative consequences
ma-g4-social-studies-u04-l01,ma-g4-social-studies,4,social-studies,4,37,1,Launch and diagnostic,Launch and diagnostic: historical inquiry questions
ma-g4-social-studies-u04-l02,ma-g4-social-studies,4,social-studies,4,38,2,Concept model A,Concept model A: Michigan's economic activities
ma-g4-social-studies-u04-l03,ma-g4-social-studies,4,social-studies,4,39,3,Guided practice A,Guided practice A: migration and immigration
ma-g4-social-studies-u04-l04,ma-g4-social-studies,4,social-studies,4,40,4,Independent application A,Independent application A: natural resources and industry
ma-g4-social-studies-u04-l05,ma-g4-social-studies,4,social-studies,4,41,5,Concept model B,Concept model B: the growth of cities
ma-g4-social-studies-u04-l06,ma-g4-social-studies,4,social-studies,4,42,6,Guided practice B,Guided practice B: using primary and secondary sources
ma-g4-social-studies-u04-l07,ma-g4-social-studies,4,social-studies,4,43,7,Investigation or close reading,Investigation or close reading: historical inquiry questions
ma-g4-social-studies-u04-l08,ma-g4-social-studies,4,social-studies,4,44,8,Reteach and varied practice,Reteach and varied practice: Michigan's economic activities
ma-g4-social-studies-u04-l09,ma-g4-social-studies,4,social-studies,4,45,9,Performance task build,Performance task build: migration and immigration
ma-g4-social-studies-u04-l10,ma-g4-social-studies,4,social-studies,4,46,10,Synthesis and review,Synthesis and review: natural resources and industry
ma-g4-social-studies-u04-l11,ma-g4-social-studies,4,social-studies,4,47,11,Unit assessment,Unit assessment: the growth of cities
ma-g4-social-studies-u04-l12,ma-g4-social-studies,4,social-studies,4,48,12,Correction and reflection,Correction and reflection: using primary and secondary sources
ma-g4-social-studies-u05-l01,ma-g4-social-studies,4,social-studies,5,49,1,Launch and diagnostic,Launch and diagnostic: the Underground Railroad in Michigan
ma-g4-social-studies-u05-l02,ma-g4-social-studies,4,social-studies,5,50,2,Concept model A,Concept model A: ideas and actions of individuals
ma-g4-social-studies-u05-l03,ma-g4-social-studies,4,social-studies,5,51,3,Guided practice A,Guided practice A: an economic activity then and now
ma-g4-social-studies-u05-l04,ma-g4-social-studies,4,social-studies,5,52,4,Independent application A,Independent application A: the beginnings of the automobile industry
ma-g4-social-studies-u05-l05,ma-g4-social-studies,4,social-studies,5,53,5,Concept model B,Concept model B: the labor movement
ma-g4-social-studies-u05-l06,ma-g4-social-studies,4,social-studies,5,54,6,Guided practice B,Guided practice B: threats to natural resources
ma-g4-social-studies-u05-l07,ma-g4-social-studies,4,social-studies,5,55,7,Investigation or close reading,Investigation or close reading: the Underground Railroad in Michigan
ma-g4-social-studies-u05-l08,ma-g4-social-studies,4,social-studies,5,56,8,Reteach and varied practice,Reteach and varied practice: ideas and actions of individuals
ma-g4-social-studies-u05-l09,ma-g4-social-studies,4,social-studies,5,57,9,Performance task build,Performance task build: an economic activity then and now
ma-g4-social-studies-u05-l10,ma-g4-social-studies,4,social-studies,5,58,10,Synthesis and review,Synthesis and review: the beginnings of the automobile industry
ma-g4-social-studies-u05-l11,ma-g4-social-studies,4,social-studies,5,59,11,Unit assessment,Unit assessment: the labor movement
ma-g4-social-studies-u05-l12,ma-g4-social-studies,4,social-studies,5,60,12,Correction and reflection,Correction and reflection: threats to natural resources
ma-g4-social-studies-u06-l01,ma-g4-social-studies,4,social-studies,6,61,1,Launch and diagnostic,Launch and diagnostic: questions political scientists ask
ma-g4-social-studies-u06-l02,ma-g4-social-studies,4,social-studies,6,62,2,Concept model A,Concept model A: purposes in the Preamble
ma-g4-social-studies-u06-l03,ma-g4-social-studies,4,social-studies,6,63,3,Guided practice A,Guided practice A: popular sovereignty and rule of law
ma-g4-social-studies-u06-l04,ma-g4-social-studies,4,social-studies,6,64,4,Independent application A,Independent application A: checks and balances and separation of powers
ma-g4-social-studies-u06-l05,ma-g4-social-studies,4,social-studies,6,65,5,Concept model B,Concept model B: individual rights
ma-g4-social-studies-u06-l06,ma-g4-social-studies,4,social-studies,6,66,6,Guided practice B,Guided practice B: rights in everyday situations
ma-g4-social-studies-u06-l07,ma-g4-social-studies,4,social-studies,6,67,7,Investigation or close reading,Investigation or close reading: questions political scientists ask
ma-g4-social-studies-u06-l08,ma-g4-social-studies,4,social-studies,6,68,8,Reteach and varied practice,Reteach and varied practice: purposes in the Preamble
ma-g4-social-studies-u06-l09,ma-g4-social-studies,4,social-studies,6,69,9,Performance task build,Performance task build: popular sovereignty and rule of law
ma-g4-social-studies-u06-l10,ma-g4-social-studies,4,social-studies,6,70,10,Synthesis and review,Synthesis and review: checks and balances and separation of powers
ma-g4-social-studies-u06-l11,ma-g4-social-studies,4,social-studies,6,71,11,Unit assessment,Unit assessment: individual rights
ma-g4-social-studies-u06-l12,ma-g4-social-studies,4,social-studies,6,72,12,Correction and reflection,Correction and reflection: rights in everyday situations
ma-g4-social-studies-u07-l01,ma-g4-social-studies,4,social-studies,7,73,1,Launch and diagnostic,Launch and diagnostic: limits on federal power
ma-g4-social-studies-u07-l02,ma-g4-social-studies,4,social-studies,7,74,2,Concept model A,"Concept model A: federal, tribal, and state powers"
ma-g4-social-studies-u07-l03,ma-g4-social-studies,4,social-studies,7,75,3,Guided practice A,Guided practice A: the three branches
ma-g4-social-studies-u07-l04,ma-g4-social-studies,4,social-studies,7,76,4,Independent application A,Independent application A: separation of powers
ma-g4-social-studies-u07-l05,ma-g4-social-studies,4,social-studies,7,77,5,Concept model B,Concept model B: checks and balances
ma-g4-social-studies-u07-l06,ma-g4-social-studies,4,social-studies,7,78,6,Guided practice B,Guided practice B: how officials are elected or appointed
ma-g4-social-studies-u07-l07,ma-g4-social-studies,4,social-studies,7,79,7,Investigation or close reading,Investigation or close reading: taxes and spending
ma-g4-social-studies-u07-l08,ma-g4-social-studies,4,social-studies,7,80,8,Reteach and varied practice,Reteach and varied practice: limits on federal power
ma-g4-social-studies-u07-l09,ma-g4-social-studies,4,social-studies,7,81,9,Performance task build,"Performance task build: federal, tribal, and state powers"
ma-g4-social-studies-u07-l10,ma-g4-social-studies,4,social-studies,7,82,10,Synthesis and review,Synthesis and review: the three branches
ma-g4-social-studies-u07-l11,ma-g4-social-studies,4,social-studies,7,83,11,Unit assessment,Unit assessment: separation of powers
ma-g4-social-studies-u07-l12,ma-g4-social-studies,4,social-studies,7,84,12,Correction and reflection,Correction and reflection: checks and balances
ma-g4-social-studies-u08-l01,ma-g4-social-studies,4,social-studies,8,85,1,Launch and diagnostic,Launch and diagnostic: the three economic questions
ma-g4-social-studies-u08-l02,ma-g4-social-studies,4,social-studies,8,86,2,Concept model A,Concept model A: characteristics of a market economy
ma-g4-social-studies-u08-l03,ma-g4-social-studies,4,social-studies,8,87,3,Guided practice A,Guided practice A: positive and negative incentives
ma-g4-social-studies-u08-l04,ma-g4-social-studies,4,social-studies,8,88,4,Independent application A,Independent application A: price and purchasing decisions
ma-g4-social-studies-u08-l05,ma-g4-social-studies,4,social-studies,8,89,5,Concept model B,Concept model B: specialization and productivity
ma-g4-social-studies-u08-l06,ma-g4-social-studies,4,social-studies,8,90,6,Guided practice B,Guided practice B: competition among buyers and sellers
ma-g4-social-studies-u08-l07,ma-g4-social-studies,4,social-studies,8,91,7,Investigation or close reading,Investigation or close reading: the role of money in exchange
ma-g4-social-studies-u08-l08,ma-g4-social-studies,4,social-studies,8,92,8,Reteach and varied practice,Reteach and varied practice: government-provided goods and services
ma-g4-social-studies-u08-l09,ma-g4-social-studies,4,social-studies,8,93,9,Performance task build,Performance task build: the three economic questions
ma-g4-social-studies-u08-l10,ma-g4-social-studies,4,social-studies,8,94,10,Synthesis and review,Synthesis and review: characteristics of a market economy
ma-g4-social-studies-u08-l11,ma-g4-social-studies,4,social-studies,8,95,11,Unit assessment,Unit assessment: positive and negative incentives
ma-g4-social-studies-u08-l12,ma-g4-social-studies,4,social-studies,8,96,12,Correction and reflection,Correction and reflection: price and purchasing decisions
ma-g4-social-studies-u09-l01,ma-g4-social-studies,4,social-studies,9,97,1,Launch and diagnostic,Launch and diagnostic: responsibilities of members of society
ma-g4-social-studies-u09-l02,ma-g4-social-studies,4,social-studies,9,98,2,Concept model A,Concept model A: rights and their limits
ma-g4-social-studies-u09-l03,ma-g4-social-studies,4,social-studies,9,99,3,Guided practice A,Guided practice A: working together for shared values
ma-g4-social-studies-u09-l04,ma-g4-social-studies,4,social-studies,9,100,4,Independent application A,Independent application A: employment and unemployment
ma-g4-social-studies-u09-l05,ma-g4-social-studies,4,social-studies,9,101,5,Concept model B,Concept model B: global competition
ma-g4-social-studies-u09-l06,ma-g4-social-studies,4,social-studies,9,102,6,Guided practice B,Guided practice B: identifying a public issue
ma-g4-social-studies-u09-l07,ma-g4-social-studies,4,social-studies,9,103,7,Investigation or close reading,Investigation or close reading: analyzing data about an issue
ma-g4-social-studies-u09-l08,ma-g4-social-studies,4,social-studies,9,104,8,Reteach and varied practice,Reteach and varied practice: conflicts over democratic values
ma-g4-social-studies-u09-l09,ma-g4-social-studies,4,social-studies,9,105,9,Performance task build,Performance task build: stating and justifying a position
ma-g4-social-studies-u09-l10,ma-g4-social-studies,4,social-studies,9,106,10,Synthesis and review,Synthesis and review: planning an action
ma-g4-social-studies-u09-l11,ma-g4-social-studies,4,social-studies,9,107,11,Unit assessment,Unit assessment: informing others
ma-g4-social-studies-u09-l12,ma-g4-social-studies,4,social-studies,9,108,12,Correction and reflection,Correction and reflection: responsibilities of members of society
ma-g4-health-u01-l01,ma-g4-health,4,health,1,1,1,Launch and diagnostic,Launch and diagnostic: body systems working together
ma-g4-health-u01-l02,ma-g4-health,4,health,1,2,2,Explicit model,Explicit model: germs and how illness spreads
ma-g4-health-u01-l03,ma-g4-health,4,health,1,3,3,Guided practice,Guided practice: handwashing and respiratory etiquette
ma-g4-health-u01-l04,ma-g4-health,4,health,1,4,4,Application or project,Application or project: dental and skin care
ma-g4-health-u01-l05,ma-g4-health,4,health,1,5,5,Mastery check,Mastery check: sleep quality and routines
ma-g4-health-u01-l06,ma-g4-health,4,health,1,6,6,Correction and reflection,Correction and reflection: checkups and staying well
ma-g4-health-u02-l01,ma-g4-health,4,health,2,7,1,Launch and diagnostic,Launch and diagnostic: what different foods do for the body
ma-g4-health-u02-l02,ma-g4-health,4,health,2,8,2,Explicit model,Explicit model: food allergies and cross-contact safety
ma-g4-health-u02-l03,ma-g4-health,4,health,2,9,3,Guided practice,Guided practice: media messages about food and bodies
ma-g4-health-u02-l04,ma-g4-health,4,health,2,10,4,Application or project,Application or project: building balanced meals and snacks
ma-g4-health-u02-l05,ma-g4-health,4,health,2,11,5,Mastery check,Mastery check: hydration through the day
ma-g4-health-u02-l06,ma-g4-health,4,health,2,12,6,Correction and reflection,Correction and reflection: reading a simple food label
ma-g4-health-u03-l01,ma-g4-health,4,health,3,13,1,Launch and diagnostic,Launch and diagnostic: emotion vocabulary and intensity
ma-g4-health-u03-l02,ma-g4-health,4,health,3,14,2,Explicit model,Explicit model: help-seeking and trusted supports
ma-g4-health-u03-l03,ma-g4-health,4,health,3,15,3,Guided practice,Guided practice: stress signals and triggers
ma-g4-health-u03-l04,ma-g4-health,4,health,3,16,4,Application or project,"Application or project: change, loss, and difficult feelings"
ma-g4-health-u03-l05,ma-g4-health,4,health,3,17,5,Mastery check,Mastery check: coping and regulation strategies
ma-g4-health-u03-l06,ma-g4-health,4,health,3,18,6,Correction and reflection,Correction and reflection: self-talk and mindset
ma-g4-health-u04-l01,ma-g4-health,4,health,4,19,1,Launch and diagnostic,"Launch and diagnostic: assertive, respectful communication"
ma-g4-health-u04-l02,ma-g4-health,4,health,4,20,2,Explicit model,"Explicit model: body autonomy, consent, and unsafe requests"
ma-g4-health-u04-l03,ma-g4-health,4,health,4,21,3,Guided practice,Guided practice: listening and perspective-taking
ma-g4-health-u04-l04,ma-g4-health,4,health,4,22,4,Application or project,Application or project: conflict resolution and repair
ma-g4-health-u04-l05,ma-g4-health,4,health,4,23,5,Mastery check,Mastery check: bullying and cyberbullying response
ma-g4-health-u04-l06,ma-g4-health,4,health,4,24,6,Correction and reflection,Correction and reflection: inclusion and respect for differences
ma-g4-health-u05-l01,ma-g4-health,4,health,5,25,1,Launch and diagnostic,Launch and diagnostic: injury prevention and protective gear
ma-g4-health-u05-l02,ma-g4-health,4,health,5,26,2,Explicit model,Explicit model: emergency response and calling for help
ma-g4-health-u05-l03,ma-g4-health,4,health,5,27,3,Guided practice,"Guided practice: medicines, household chemicals, and substance safety"
ma-g4-health-u05-l04,ma-g4-health,4,health,5,28,4,Application or project,Application or project: basic first aid and when to get an adult
ma-g4-health-u05-l05,ma-g4-health,4,health,5,29,5,Mastery check,Mastery check: online privacy and personal information
ma-g4-health-u05-l06,ma-g4-health,4,health,5,30,6,Correction and reflection,Correction and reflection: recognising unsafe requests and refusing
ma-g4-health-u06-l01,ma-g4-health,4,health,6,31,1,Launch and diagnostic,Launch and diagnostic: a step-by-step decision process
ma-g4-health-u06-l02,ma-g4-health,4,health,6,32,2,Explicit model,Explicit model: checking sources and spotting misinformation
ma-g4-health-u06-l03,ma-g4-health,4,health,6,33,3,Guided practice,"Guided practice: influences from peers, family, and media"
ma-g4-health-u06-l04,ma-g4-health,4,health,6,34,4,Application or project,Application or project: setting and tracking a personal health goal
ma-g4-health-u06-l05,ma-g4-health,4,health,6,35,5,Mastery check,Mastery check: community health helpers and access
ma-g4-health-u06-l06,ma-g4-health,4,health,6,36,6,Correction and reflection,Correction and reflection: advocating for a healthier community
ma-g4-physical-education-u01-l01,ma-g4-physical-education,4,physical-education,1,1,1,Launch and diagnostic,Launch and diagnostic: self-space and general space under pressure
ma-g4-physical-education-u01-l02,ma-g4-physical-education,4,physical-education,1,2,2,Concept model A,"Concept model A: speed, force, and controlled stopping"
ma-g4-physical-education-u01-l03,ma-g4-physical-education,4,physical-education,1,3,3,Guided practice A,"Guided practice A: pathways, directions, and levels in combination"
ma-g4-physical-education-u01-l04,ma-g4-physical-education,4,physical-education,1,4,4,Independent application A,Independent application A: purposeful warm-up and cool-down design
ma-g4-physical-education-u01-l05,ma-g4-physical-education,4,physical-education,1,5,5,Concept model B,Concept model B: equipment checks and safe setup
ma-g4-physical-education-u01-l06,ma-g4-physical-education,4,physical-education,1,6,6,Guided practice B,Guided practice B: personal responsibility for the shared space
ma-g4-physical-education-u01-l07,ma-g4-physical-education,4,physical-education,1,7,7,Investigation or close reading,Investigation or close reading: self-space and general space under pressure
ma-g4-physical-education-u01-l08,ma-g4-physical-education,4,physical-education,1,8,8,Reteach and varied practice,"Reteach and varied practice: speed, force, and controlled stopping"
ma-g4-physical-education-u01-l09,ma-g4-physical-education,4,physical-education,1,9,9,Performance task build,"Performance task build: pathways, directions, and levels in combination"
ma-g4-physical-education-u01-l10,ma-g4-physical-education,4,physical-education,1,10,10,Synthesis and review,Synthesis and review: purposeful warm-up and cool-down design
ma-g4-physical-education-u01-l11,ma-g4-physical-education,4,physical-education,1,11,11,Unit assessment,Unit assessment: equipment checks and safe setup
ma-g4-physical-education-u01-l12,ma-g4-physical-education,4,physical-education,1,12,12,Correction and reflection,Correction and reflection: personal responsibility for the shared space
ma-g4-physical-education-u02-l01,ma-g4-physical-education,4,physical-education,2,13,1,Launch and diagnostic,Launch and diagnostic: combining locomotor patterns in sequence
ma-g4-physical-education-u02-l02,ma-g4-physical-education,4,physical-education,2,14,2,Concept model A,Concept model A: travelling to open space
ma-g4-physical-education-u02-l03,ma-g4-physical-education,4,physical-education,2,15,3,Guided practice A,Guided practice A: changing direction and pathway at speed
ma-g4-physical-education-u02-l04,ma-g4-physical-education,4,physical-education,2,16,4,Independent application A,"Independent application A: chasing, fleeing, and dodging in shared space"
ma-g4-physical-education-u02-l05,ma-g4-physical-education,4,physical-education,2,17,5,Concept model B,Concept model B: jumping and landing with control
ma-g4-physical-education-u02-l06,ma-g4-physical-education,4,physical-education,2,18,6,Guided practice B,Guided practice B: reading and reacting to a moving partner
ma-g4-physical-education-u02-l07,ma-g4-physical-education,4,physical-education,2,19,7,Investigation or close reading,Investigation or close reading: combining locomotor patterns in sequence
ma-g4-physical-education-u02-l08,ma-g4-physical-education,4,physical-education,2,20,8,Reteach and varied practice,Reteach and varied practice: travelling to open space
ma-g4-physical-education-u02-l09,ma-g4-physical-education,4,physical-education,2,21,9,Performance task build,Performance task build: changing direction and pathway at speed
ma-g4-physical-education-u02-l10,ma-g4-physical-education,4,physical-education,2,22,10,Synthesis and review,"Synthesis and review: chasing, fleeing, and dodging in shared space"
ma-g4-physical-education-u02-l11,ma-g4-physical-education,4,physical-education,2,23,11,Unit assessment,Unit assessment: jumping and landing with control
ma-g4-physical-education-u02-l12,ma-g4-physical-education,4,physical-education,2,24,12,Correction and reflection,Correction and reflection: reading and reacting to a moving partner
ma-g4-physical-education-u03-l01,ma-g4-physical-education,4,physical-education,3,25,1,Launch and diagnostic,Launch and diagnostic: balances on different bases of support
ma-g4-physical-education-u03-l02,ma-g4-physical-education,4,physical-education,3,26,2,Concept model A,"Concept model A: spotting, safety, and knowing my limits"
ma-g4-physical-education-u03-l03,ma-g4-physical-education,4,physical-education,3,27,3,Guided practice A,Guided practice A: dynamic balance and controlled travel
ma-g4-physical-education-u03-l04,ma-g4-physical-education,4,physical-education,3,28,4,Independent application A,Independent application A: safe rolling and landing technique
ma-g4-physical-education-u03-l05,ma-g4-physical-education,4,physical-education,3,29,5,Concept model B,"Concept model B: weight transfer, feet to hands to feet"
ma-g4-physical-education-u03-l06,ma-g4-physical-education,4,physical-education,3,30,6,Guided practice B,"Guided practice B: linking balance, travel, and shape into a sequence"
ma-g4-physical-education-u03-l07,ma-g4-physical-education,4,physical-education,3,31,7,Investigation or close reading,Investigation or close reading: balances on different bases of support
ma-g4-physical-education-u03-l08,ma-g4-physical-education,4,physical-education,3,32,8,Reteach and varied practice,"Reteach and varied practice: spotting, safety, and knowing my limits"
ma-g4-physical-education-u03-l09,ma-g4-physical-education,4,physical-education,3,33,9,Performance task build,Performance task build: dynamic balance and controlled travel
ma-g4-physical-education-u03-l10,ma-g4-physical-education,4,physical-education,3,34,10,Synthesis and review,Synthesis and review: safe rolling and landing technique
ma-g4-physical-education-u03-l11,ma-g4-physical-education,4,physical-education,3,35,11,Unit assessment,"Unit assessment: weight transfer, feet to hands to feet"
ma-g4-physical-education-u03-l12,ma-g4-physical-education,4,physical-education,3,36,12,Correction and reflection,"Correction and reflection: linking balance, travel, and shape into a sequence"
ma-g4-physical-education-u04-l01,ma-g4-physical-education,4,physical-education,4,37,1,Launch and diagnostic,Launch and diagnostic: overhand throw for distance and accuracy
ma-g4-physical-education-u04-l02,ma-g4-physical-education,4,physical-education,4,38,2,Concept model A,Concept model A: choosing the right pass for the situation
ma-g4-physical-education-u04-l03,ma-g4-physical-education,4,physical-education,4,39,3,Guided practice A,Guided practice A: catching at different heights and speeds
ma-g4-physical-education-u04-l04,ma-g4-physical-education,4,physical-education,4,40,4,Independent application A,Independent application A: leading a moving receiver
ma-g4-physical-education-u04-l05,ma-g4-physical-education,4,physical-education,4,41,5,Concept model B,Concept model B: catching and sending in one motion
ma-g4-physical-education-u04-l06,ma-g4-physical-education,4,physical-education,4,42,6,Guided practice B,Guided practice B: throwing under light pressure
ma-g4-physical-education-u04-l07,ma-g4-physical-education,4,physical-education,4,43,7,Investigation or close reading,Investigation or close reading: overhand throw for distance and accuracy
ma-g4-physical-education-u04-l08,ma-g4-physical-education,4,physical-education,4,44,8,Reteach and varied practice,Reteach and varied practice: choosing the right pass for the situation
ma-g4-physical-education-u04-l09,ma-g4-physical-education,4,physical-education,4,45,9,Performance task build,Performance task build: catching at different heights and speeds
ma-g4-physical-education-u04-l10,ma-g4-physical-education,4,physical-education,4,46,10,Synthesis and review,Synthesis and review: leading a moving receiver
ma-g4-physical-education-u04-l11,ma-g4-physical-education,4,physical-education,4,47,11,Unit assessment,Unit assessment: catching and sending in one motion
ma-g4-physical-education-u04-l12,ma-g4-physical-education,4,physical-education,4,48,12,Correction and reflection,Correction and reflection: throwing under light pressure
ma-g4-physical-education-u05-l01,ma-g4-physical-education,4,physical-education,5,49,1,Launch and diagnostic,Launch and diagnostic: dribbling with control while travelling
