lesson_id,course_id,grade,subject,course_day,unit_number,unit_title,day_in_unit,title,phase,focus,standards
ma-g11-social-studies-u05-l11,ma-g11-social-studies,11,social-studies,59,5,The United States in World Affairs and Citizenship in Action,11,Unit assessment: dispositions for civic participation,Unit assessment,dispositions for civic participation,Civics C5.1.1;Civics C5.1.2;Civics C5.1.3;Civics C5.2.1;Civics C5.2.2;Civics C5.2.3;Civics C5.2.4;Civics C6.1.1;Civics C6.1.2;Civics C6.1.3;Civics C6.2.1;Civics C6.3.1;Civics C6.3.2;Civics C6.4.1;Civics C6.4.2;Civics C6.4.3;Civics C6.4.4;P4
ma-g11-social-studies-u05-l12,ma-g11-social-studies,11,social-studies,60,5,The United States in World Affairs and Citizenship in Action,12,"Correction and reflection: civic inquiry, public policy, civic action, and public discourse",Correction and reflection,"civic inquiry, public policy, civic action, and public discourse",Civics C5.1.1;Civics C5.1.2;Civics C5.1.3;Civics C5.2.1;Civics C5.2.2;Civics C5.2.3;Civics C5.2.4;Civics C6.1.1;Civics C6.1.2;Civics C6.1.3;Civics C6.2.1;Civics C6.3.1;Civics C6.3.2;Civics C6.4.1;Civics C6.4.2;Civics C6.4.3;Civics C6.4.4;P4
ma-g11-social-studies-u06-l01,ma-g11-social-studies,11,social-studies,61,6,"The Market Economy: Scarcity, Decisions, and Competition",1,"Launch and diagnostic: scarcity, choice, and opportunity cost",Launch and diagnostic,"scarcity, choice, and opportunity cost",Economics E1.1.1;Economics E1.1.2;Economics E1.1.3;Economics E1.2.1;Economics E1.2.2;P2
ma-g11-social-studies-u06-l02,ma-g11-social-studies,11,social-studies,62,6,"The Market Economy: Scarcity, Decisions, and Competition",2,Concept model A: incentives and decision making,Concept model A,incentives and decision making,Economics E1.1.1;Economics E1.1.2;Economics E1.1.3;Economics E1.2.1;Economics E1.2.2;P2
ma-g11-social-studies-u06-l03,ma-g11-social-studies,11,social-studies,63,6,"The Market Economy: Scarcity, Decisions, and Competition",3,Guided practice A: entrepreneurship and risk,Guided practice A,entrepreneurship and risk,Economics E1.1.1;Economics E1.1.2;Economics E1.1.3;Economics E1.2.1;Economics E1.2.2;P2
ma-g11-social-studies-u06-l04,ma-g11-social-studies,11,social-studies,64,6,"The Market Economy: Scarcity, Decisions, and Competition",4,Independent application A: marginal analysis,Independent application A,marginal analysis,Economics E1.1.1;Economics E1.1.2;Economics E1.1.3;Economics E1.2.1;Economics E1.2.2;P2
ma-g11-social-studies-u06-l05,ma-g11-social-studies,11,social-studies,65,6,"The Market Economy: Scarcity, Decisions, and Competition",5,Concept model B: economic institutions,Concept model B,economic institutions,Economics E1.1.1;Economics E1.1.2;Economics E1.1.3;Economics E1.2.1;Economics E1.2.2;P2
ma-g11-social-studies-u06-l06,ma-g11-social-studies,11,social-studies,66,6,"The Market Economy: Scarcity, Decisions, and Competition",6,Guided practice B: market structures and competition,Guided practice B,market structures and competition,Economics E1.1.1;Economics E1.1.2;Economics E1.1.3;Economics E1.2.1;Economics E1.2.2;P2
ma-g11-social-studies-u06-l07,ma-g11-social-studies,11,social-studies,67,6,"The Market Economy: Scarcity, Decisions, and Competition",7,"Investigation or close reading: scarcity, choice, and opportunity cost",Investigation or close reading,"scarcity, choice, and opportunity cost",Economics E1.1.1;Economics E1.1.2;Economics E1.1.3;Economics E1.2.1;Economics E1.2.2;P2
ma-g11-social-studies-u06-l08,ma-g11-social-studies,11,social-studies,68,6,"The Market Economy: Scarcity, Decisions, and Competition",8,Reteach and varied practice: incentives and decision making,Reteach and varied practice,incentives and decision making,Economics E1.1.1;Economics E1.1.2;Economics E1.1.3;Economics E1.2.1;Economics E1.2.2;P2
ma-g11-social-studies-u06-l09,ma-g11-social-studies,11,social-studies,69,6,"The Market Economy: Scarcity, Decisions, and Competition",9,Performance task build: entrepreneurship and risk,Performance task build,entrepreneurship and risk,Economics E1.1.1;Economics E1.1.2;Economics E1.1.3;Economics E1.2.1;Economics E1.2.2;P2
ma-g11-social-studies-u06-l10,ma-g11-social-studies,11,social-studies,70,6,"The Market Economy: Scarcity, Decisions, and Competition",10,Synthesis and review: marginal analysis,Synthesis and review,marginal analysis,Economics E1.1.1;Economics E1.1.2;Economics E1.1.3;Economics E1.2.1;Economics E1.2.2;P2
ma-g11-social-studies-u06-l11,ma-g11-social-studies,11,social-studies,71,6,"The Market Economy: Scarcity, Decisions, and Competition",11,Unit assessment: economic institutions,Unit assessment,economic institutions,Economics E1.1.1;Economics E1.1.2;Economics E1.1.3;Economics E1.2.1;Economics E1.2.2;P2
ma-g11-social-studies-u06-l12,ma-g11-social-studies,11,social-studies,72,6,"The Market Economy: Scarcity, Decisions, and Competition",12,Correction and reflection: market structures and competition,Correction and reflection,market structures and competition,Economics E1.1.1;Economics E1.1.2;Economics E1.1.3;Economics E1.2.1;Economics E1.2.2;P2
ma-g11-social-studies-u07-l01,ma-g11-social-studies,11,social-studies,73,7,"Prices, Markets, and the Role of Government",1,Launch and diagnostic: supply and demand,Launch and diagnostic,supply and demand,Economics E1.3.1;Economics E1.3.2;Economics E1.4.1;Economics E1.4.2;Economics E1.4.3;Economics E1.4.4;Economics E1.4.5;Economics E1.4.6;P2
ma-g11-social-studies-u07-l02,ma-g11-social-studies,11,social-studies,74,7,"Prices, Markets, and the Role of Government",2,Concept model A: price as a market signal,Concept model A,price as a market signal,Economics E1.3.1;Economics E1.3.2;Economics E1.4.1;Economics E1.4.2;Economics E1.4.3;Economics E1.4.4;Economics E1.4.5;Economics E1.4.6;P2
ma-g11-social-studies-u07-l03,ma-g11-social-studies,11,social-studies,75,7,"Prices, Markets, and the Role of Government",3,"Guided practice A: market equilibrium, shortages, and surpluses",Guided practice A,"market equilibrium, shortages, and surpluses",Economics E1.3.1;Economics E1.3.2;Economics E1.4.1;Economics E1.4.2;Economics E1.4.3;Economics E1.4.4;Economics E1.4.5;Economics E1.4.6;P2
ma-g11-social-studies-u07-l04,ma-g11-social-studies,11,social-studies,76,7,"Prices, Markets, and the Role of Government",4,Independent application A: public goods and externalities,Independent application A,public goods and externalities,Economics E1.3.1;Economics E1.3.2;Economics E1.4.1;Economics E1.4.2;Economics E1.4.3;Economics E1.4.4;Economics E1.4.5;Economics E1.4.6;P2
ma-g11-social-studies-u07-l05,ma-g11-social-studies,11,social-studies,77,7,"Prices, Markets, and the Role of Government",5,Concept model B: taxation and its incidence,Concept model B,taxation and its incidence,Economics E1.3.1;Economics E1.3.2;Economics E1.4.1;Economics E1.4.2;Economics E1.4.3;Economics E1.4.4;Economics E1.4.5;Economics E1.4.6;P2
ma-g11-social-studies-u07-l06,ma-g11-social-studies,11,social-studies,78,7,"Prices, Markets, and the Role of Government",6,"Guided practice B: regulation, subsidies, and market failure",Guided practice B,"regulation, subsidies, and market failure",Economics E1.3.1;Economics E1.3.2;Economics E1.4.1;Economics E1.4.2;Economics E1.4.3;Economics E1.4.4;Economics E1.4.5;Economics E1.4.6;P2
ma-g11-social-studies-u07-l07,ma-g11-social-studies,11,social-studies,79,7,"Prices, Markets, and the Role of Government",7,Investigation or close reading: supply and demand,Investigation or close reading,supply and demand,Economics E1.3.1;Economics E1.3.2;Economics E1.4.1;Economics E1.4.2;Economics E1.4.3;Economics E1.4.4;Economics E1.4.5;Economics E1.4.6;P2
ma-g11-social-studies-u07-l08,ma-g11-social-studies,11,social-studies,80,7,"Prices, Markets, and the Role of Government",8,Reteach and varied practice: price as a market signal,Reteach and varied practice,price as a market signal,Economics E1.3.1;Economics E1.3.2;Economics E1.4.1;Economics E1.4.2;Economics E1.4.3;Economics E1.4.4;Economics E1.4.5;Economics E1.4.6;P2
ma-g11-social-studies-u07-l09,ma-g11-social-studies,11,social-studies,81,7,"Prices, Markets, and the Role of Government",9,"Performance task build: market equilibrium, shortages, and surpluses",Performance task build,"market equilibrium, shortages, and surpluses",Economics E1.3.1;Economics E1.3.2;Economics E1.4.1;Economics E1.4.2;Economics E1.4.3;Economics E1.4.4;Economics E1.4.5;Economics E1.4.6;P2
ma-g11-social-studies-u07-l10,ma-g11-social-studies,11,social-studies,82,7,"Prices, Markets, and the Role of Government",10,Synthesis and review: public goods and externalities,Synthesis and review,public goods and externalities,Economics E1.3.1;Economics E1.3.2;Economics E1.4.1;Economics E1.4.2;Economics E1.4.3;Economics E1.4.4;Economics E1.4.5;Economics E1.4.6;P2
ma-g11-social-studies-u07-l11,ma-g11-social-studies,11,social-studies,83,7,"Prices, Markets, and the Role of Government",11,Unit assessment: taxation and its incidence,Unit assessment,taxation and its incidence,Economics E1.3.1;Economics E1.3.2;Economics E1.4.1;Economics E1.4.2;Economics E1.4.3;Economics E1.4.4;Economics E1.4.5;Economics E1.4.6;P2
ma-g11-social-studies-u07-l12,ma-g11-social-studies,11,social-studies,84,7,"Prices, Markets, and the Role of Government",12,"Correction and reflection: regulation, subsidies, and market failure",Correction and reflection,"regulation, subsidies, and market failure",Economics E1.3.1;Economics E1.3.2;Economics E1.4.1;Economics E1.4.2;Economics E1.4.3;Economics E1.4.4;Economics E1.4.5;Economics E1.4.6;P2
ma-g11-social-studies-u08-l01,ma-g11-social-studies,11,social-studies,85,8,The National Economy,1,Launch and diagnostic: national markets and aggregate measures,Launch and diagnostic,national markets and aggregate measures,Economics E2.1.1;Economics E2.1.2;Economics E2.2.1;Economics E2.2.2;Economics E2.2.3;Economics E2.2.4;P2
ma-g11-social-studies-u08-l02,ma-g11-social-studies,11,social-studies,86,8,The National Economy,2,Concept model A: economic indicators,Concept model A,economic indicators,Economics E2.1.1;Economics E2.1.2;Economics E2.2.1;Economics E2.2.2;Economics E2.2.3;Economics E2.2.4;P2
ma-g11-social-studies-u08-l03,ma-g11-social-studies,11,social-studies,87,8,The National Economy,3,Guided practice A: unemployment and inflation,Guided practice A,unemployment and inflation,Economics E2.1.1;Economics E2.1.2;Economics E2.2.1;Economics E2.2.2;Economics E2.2.3;Economics E2.2.4;P2
ma-g11-social-studies-u08-l04,ma-g11-social-studies,11,social-studies,88,8,The National Economy,4,Independent application A: fiscal policy,Independent application A,fiscal policy,Economics E2.1.1;Economics E2.1.2;Economics E2.2.1;Economics E2.2.2;Economics E2.2.3;Economics E2.2.4;P2
ma-g11-social-studies-u08-l05,ma-g11-social-studies,11,social-studies,89,8,The National Economy,5,"Concept model B: money, banking, and monetary policy",Concept model B,"money, banking, and monetary policy",Economics E2.1.1;Economics E2.1.2;Economics E2.2.1;Economics E2.2.2;Economics E2.2.3;Economics E2.2.4;P2
ma-g11-social-studies-u08-l06,ma-g11-social-studies,11,social-studies,90,8,The National Economy,6,Guided practice B: evaluating national economic conditions,Guided practice B,evaluating national economic conditions,Economics E2.1.1;Economics E2.1.2;Economics E2.2.1;Economics E2.2.2;Economics E2.2.3;Economics E2.2.4;P2
ma-g11-social-studies-u08-l07,ma-g11-social-studies,11,social-studies,91,8,The National Economy,7,Investigation or close reading: national markets and aggregate measures,Investigation or close reading,national markets and aggregate measures,Economics E2.1.1;Economics E2.1.2;Economics E2.2.1;Economics E2.2.2;Economics E2.2.3;Economics E2.2.4;P2
ma-g11-social-studies-u08-l08,ma-g11-social-studies,11,social-studies,92,8,The National Economy,8,Reteach and varied practice: economic indicators,Reteach and varied practice,economic indicators,Economics E2.1.1;Economics E2.1.2;Economics E2.2.1;Economics E2.2.2;Economics E2.2.3;Economics E2.2.4;P2
ma-g11-social-studies-u08-l09,ma-g11-social-studies,11,social-studies,93,8,The National Economy,9,Performance task build: unemployment and inflation,Performance task build,unemployment and inflation,Economics E2.1.1;Economics E2.1.2;Economics E2.2.1;Economics E2.2.2;Economics E2.2.3;Economics E2.2.4;P2
ma-g11-social-studies-u08-l10,ma-g11-social-studies,11,social-studies,94,8,The National Economy,10,Synthesis and review: fiscal policy,Synthesis and review,fiscal policy,Economics E2.1.1;Economics E2.1.2;Economics E2.2.1;Economics E2.2.2;Economics E2.2.3;Economics E2.2.4;P2
ma-g11-social-studies-u08-l11,ma-g11-social-studies,11,social-studies,95,8,The National Economy,11,"Unit assessment: money, banking, and monetary policy",Unit assessment,"money, banking, and monetary policy",Economics E2.1.1;Economics E2.1.2;Economics E2.2.1;Economics E2.2.2;Economics E2.2.3;Economics E2.2.4;P2
ma-g11-social-studies-u08-l12,ma-g11-social-studies,11,social-studies,96,8,The National Economy,12,Correction and reflection: evaluating national economic conditions,Correction and reflection,evaluating national economic conditions,Economics E2.1.1;Economics E2.1.2;Economics E2.2.1;Economics E2.2.2;Economics E2.2.3;Economics E2.2.4;P2
ma-g11-social-studies-u09-l01,ma-g11-social-studies,11,social-studies,97,9,The International Economy and Personal Finance,1,Launch and diagnostic: comparing economic systems,Launch and diagnostic,comparing economic systems,Economics E3.1.1;Economics E3.1.2;Economics E3.1.3;Economics E3.1.4;Economics E3.2.1;Economics E3.2.2;Economics E3.2.3;Economics E3.2.4;Economics E4.1.1;Economics E4.1.2;Economics E4.1.3;Economics E4.1.4;Economics E4.1.5;Economics E4.1.6;P3
ma-g11-social-studies-u09-l02,ma-g11-social-studies,11,social-studies,98,9,The International Economy and Personal Finance,2,"Concept model A: trade, specialization, and comparative advantage",Concept model A,"trade, specialization, and comparative advantage",Economics E3.1.1;Economics E3.1.2;Economics E3.1.3;Economics E3.1.4;Economics E3.2.1;Economics E3.2.2;Economics E3.2.3;Economics E3.2.4;Economics E4.1.1;Economics E4.1.2;Economics E4.1.3;Economics E4.1.4;Economics E4.1.5;Economics E4.1.6;P3
ma-g11-social-studies-u09-l03,ma-g11-social-studies,11,social-studies,99,9,The International Economy and Personal Finance,3,"Guided practice A: exchange rates, tariffs, and trade barriers",Guided practice A,"exchange rates, tariffs, and trade barriers",Economics E3.1.1;Economics E3.1.2;Economics E3.1.3;Economics E3.1.4;Economics E3.2.1;Economics E3.2.2;Economics E3.2.3;Economics E3.2.4;Economics E4.1.1;Economics E4.1.2;Economics E4.1.3;Economics E4.1.4;Economics E4.1.5;Economics E4.1.6;P3
ma-g11-social-studies-u09-l04,ma-g11-social-studies,11,social-studies,100,9,The International Economy and Personal Finance,4,Independent application A: global interdependence,Independent application A,global interdependence,Economics E3.1.1;Economics E3.1.2;Economics E3.1.3;Economics E3.1.4;Economics E3.2.1;Economics E3.2.2;Economics E3.2.3;Economics E3.2.4;Economics E4.1.1;Economics E4.1.2;Economics E4.1.3;Economics E4.1.4;Economics E4.1.5;Economics E4.1.6;P3
ma-g11-social-studies-u09-l05,ma-g11-social-studies,11,social-studies,101,9,The International Economy and Personal Finance,5,Concept model B: personal financial decision making,Concept model B,personal financial decision making,Economics E3.1.1;Economics E3.1.2;Economics E3.1.3;Economics E3.1.4;Economics E3.2.1;Economics E3.2.2;Economics E3.2.3;Economics E3.2.4;Economics E4.1.1;Economics E4.1.2;Economics E4.1.3;Economics E4.1.4;Economics E4.1.5;Economics E4.1.6;P3
ma-g11-social-studies-u09-l06,ma-g11-social-studies,11,social-studies,102,9,The International Economy and Personal Finance,6,"Guided practice B: credit, saving, investing, and risk",Guided practice B,"credit, saving, investing, and risk",Economics E3.1.1;Economics E3.1.2;Economics E3.1.3;Economics E3.1.4;Economics E3.2.1;Economics E3.2.2;Economics E3.2.3;Economics E3.2.4;Economics E4.1.1;Economics E4.1.2;Economics E4.1.3;Economics E4.1.4;Economics E4.1.5;Economics E4.1.6;P3
ma-g11-social-studies-u09-l07,ma-g11-social-studies,11,social-studies,103,9,The International Economy and Personal Finance,7,Investigation or close reading: comparing economic systems,Investigation or close reading,comparing economic systems,Economics E3.1.1;Economics E3.1.2;Economics E3.1.3;Economics E3.1.4;Economics E3.2.1;Economics E3.2.2;Economics E3.2.3;Economics E3.2.4;Economics E4.1.1;Economics E4.1.2;Economics E4.1.3;Economics E4.1.4;Economics E4.1.5;Economics E4.1.6;P3
ma-g11-social-studies-u09-l08,ma-g11-social-studies,11,social-studies,104,9,The International Economy and Personal Finance,8,"Reteach and varied practice: trade, specialization, and comparative advantage",Reteach and varied practice,"trade, specialization, and comparative advantage",Economics E3.1.1;Economics E3.1.2;Economics E3.1.3;Economics E3.1.4;Economics E3.2.1;Economics E3.2.2;Economics E3.2.3;Economics E3.2.4;Economics E4.1.1;Economics E4.1.2;Economics E4.1.3;Economics E4.1.4;Economics E4.1.5;Economics E4.1.6;P3
ma-g11-social-studies-u09-l09,ma-g11-social-studies,11,social-studies,105,9,The International Economy and Personal Finance,9,"Performance task build: exchange rates, tariffs, and trade barriers",Performance task build,"exchange rates, tariffs, and trade barriers",Economics E3.1.1;Economics E3.1.2;Economics E3.1.3;Economics E3.1.4;Economics E3.2.1;Economics E3.2.2;Economics E3.2.3;Economics E3.2.4;Economics E4.1.1;Economics E4.1.2;Economics E4.1.3;Economics E4.1.4;Economics E4.1.5;Economics E4.1.6;P3
ma-g11-social-studies-u09-l10,ma-g11-social-studies,11,social-studies,106,9,The International Economy and Personal Finance,10,Synthesis and review: global interdependence,Synthesis and review,global interdependence,Economics E3.1.1;Economics E3.1.2;Economics E3.1.3;Economics E3.1.4;Economics E3.2.1;Economics E3.2.2;Economics E3.2.3;Economics E3.2.4;Economics E4.1.1;Economics E4.1.2;Economics E4.1.3;Economics E4.1.4;Economics E4.1.5;Economics E4.1.6;P3
ma-g11-social-studies-u09-l11,ma-g11-social-studies,11,social-studies,107,9,The International Economy and Personal Finance,11,Unit assessment: personal financial decision making,Unit assessment,personal financial decision making,Economics E3.1.1;Economics E3.1.2;Economics E3.1.3;Economics E3.1.4;Economics E3.2.1;Economics E3.2.2;Economics E3.2.3;Economics E3.2.4;Economics E4.1.1;Economics E4.1.2;Economics E4.1.3;Economics E4.1.4;Economics E4.1.5;Economics E4.1.6;P3
ma-g11-social-studies-u09-l12,ma-g11-social-studies,11,social-studies,108,9,The International Economy and Personal Finance,12,"Correction and reflection: credit, saving, investing, and risk",Correction and reflection,"credit, saving, investing, and risk",Economics E3.1.1;Economics E3.1.2;Economics E3.1.3;Economics E3.1.4;Economics E3.2.1;Economics E3.2.2;Economics E3.2.3;Economics E3.2.4;Economics E4.1.1;Economics E4.1.2;Economics E4.1.3;Economics E4.1.4;Economics E4.1.5;Economics E4.1.6;P3
ma-g12-social-studies-u01-l01,ma-g12-social-studies,12,social-studies,1,1,Research Design and the Arc of Inquiry,1,Launch and diagnostic: compelling and supporting questions,Launch and diagnostic,compelling and supporting questions,P1;P2;Civics C6.4.1;Civics C6.4.2
ma-g12-social-studies-u01-l02,ma-g12-social-studies,12,social-studies,2,1,Research Design and the Arc of Inquiry,2,Concept model A: research design and feasibility,Concept model A,research design and feasibility,P1;P2;Civics C6.4.1;Civics C6.4.2
ma-g12-social-studies-u01-l03,ma-g12-social-studies,12,social-studies,3,1,Research Design and the Arc of Inquiry,3,Guided practice A: research ethics and consent,Guided practice A,research ethics and consent,P1;P2;Civics C6.4.1;Civics C6.4.2
ma-g12-social-studies-u01-l04,ma-g12-social-studies,12,social-studies,4,1,Research Design and the Arc of Inquiry,4,Independent application A: literature and source surveys,Independent application A,literature and source surveys,P1;P2;Civics C6.4.1;Civics C6.4.2
ma-g12-social-studies-u01-l05,ma-g12-social-studies,12,social-studies,5,1,Research Design and the Arc of Inquiry,5,Concept model B: documenting a research plan,Concept model B,documenting a research plan,P1;P2;Civics C6.4.1;Civics C6.4.2
ma-g12-social-studies-u01-l06,ma-g12-social-studies,12,social-studies,6,1,Research Design and the Arc of Inquiry,6,Guided practice B: peer critique of research design,Guided practice B,peer critique of research design,P1;P2;Civics C6.4.1;Civics C6.4.2
ma-g12-social-studies-u01-l07,ma-g12-social-studies,12,social-studies,7,1,Research Design and the Arc of Inquiry,7,Investigation or close reading: compelling and supporting questions,Investigation or close reading,compelling and supporting questions,P1;P2;Civics C6.4.1;Civics C6.4.2
ma-g12-social-studies-u01-l08,ma-g12-social-studies,12,social-studies,8,1,Research Design and the Arc of Inquiry,8,Reteach and varied practice: research design and feasibility,Reteach and varied practice,research design and feasibility,P1;P2;Civics C6.4.1;Civics C6.4.2
ma-g12-social-studies-u01-l09,ma-g12-social-studies,12,social-studies,9,1,Research Design and the Arc of Inquiry,9,Performance task build: research ethics and consent,Performance task build,research ethics and consent,P1;P2;Civics C6.4.1;Civics C6.4.2
ma-g12-social-studies-u01-l10,ma-g12-social-studies,12,social-studies,10,1,Research Design and the Arc of Inquiry,10,Synthesis and review: literature and source surveys,Synthesis and review,literature and source surveys,P1;P2;Civics C6.4.1;Civics C6.4.2
ma-g12-social-studies-u01-l11,ma-g12-social-studies,12,social-studies,11,1,Research Design and the Arc of Inquiry,11,Unit assessment: documenting a research plan,Unit assessment,documenting a research plan,P1;P2;Civics C6.4.1;Civics C6.4.2
ma-g12-social-studies-u01-l12,ma-g12-social-studies,12,social-studies,12,1,Research Design and the Arc of Inquiry,12,Correction and reflection: peer critique of research design,Correction and reflection,peer critique of research design,P1;P2;Civics C6.4.1;Civics C6.4.2
ma-g12-social-studies-u02-l01,ma-g12-social-studies,12,social-studies,13,2,Historiography and Contested Interpretation,1,Launch and diagnostic: how interpretations change over time,Launch and diagnostic,how interpretations change over time,P1;P2;WHG F1
ma-g12-social-studies-u02-l02,ma-g12-social-studies,12,social-studies,14,2,Historiography and Contested Interpretation,2,Concept model A: schools of historical interpretation,Concept model A,schools of historical interpretation,P1;P2;WHG F1
ma-g12-social-studies-u02-l03,ma-g12-social-studies,12,social-studies,15,2,Historiography and Contested Interpretation,3,Guided practice A: identifying an author's argument and evidence,Guided practice A,identifying an author's argument and evidence,P1;P2;WHG F1
ma-g12-social-studies-u02-l04,ma-g12-social-studies,12,social-studies,16,2,Historiography and Contested Interpretation,4,Independent application A: comparing competing accounts of one event,Independent application A,comparing competing accounts of one event,P1;P2;WHG F1
ma-g12-social-studies-u02-l05,ma-g12-social-studies,12,social-studies,17,2,Historiography and Contested Interpretation,5,Concept model B: structuring a historiographic essay,Concept model B,structuring a historiographic essay,P1;P2;WHG F1
ma-g12-social-studies-u02-l06,ma-g12-social-studies,12,social-studies,18,2,Historiography and Contested Interpretation,6,Guided practice B: evaluating interpretive claims,Guided practice B,evaluating interpretive claims,P1;P2;WHG F1
ma-g12-social-studies-u02-l07,ma-g12-social-studies,12,social-studies,19,2,Historiography and Contested Interpretation,7,Investigation or close reading: how interpretations change over time,Investigation or close reading,how interpretations change over time,P1;P2;WHG F1
ma-g12-social-studies-u02-l08,ma-g12-social-studies,12,social-studies,20,2,Historiography and Contested Interpretation,8,Reteach and varied practice: schools of historical interpretation,Reteach and varied practice,schools of historical interpretation,P1;P2;WHG F1
ma-g12-social-studies-u02-l09,ma-g12-social-studies,12,social-studies,21,2,Historiography and Contested Interpretation,9,Performance task build: identifying an author's argument and evidence,Performance task build,identifying an author's argument and evidence,P1;P2;WHG F1
ma-g12-social-studies-u02-l10,ma-g12-social-studies,12,social-studies,22,2,Historiography and Contested Interpretation,10,Synthesis and review: comparing competing accounts of one event,Synthesis and review,comparing competing accounts of one event,P1;P2;WHG F1
ma-g12-social-studies-u02-l11,ma-g12-social-studies,12,social-studies,23,2,Historiography and Contested Interpretation,11,Unit assessment: structuring a historiographic essay,Unit assessment,structuring a historiographic essay,P1;P2;WHG F1
ma-g12-social-studies-u02-l12,ma-g12-social-studies,12,social-studies,24,2,Historiography and Contested Interpretation,12,Correction and reflection: evaluating interpretive claims,Correction and reflection,evaluating interpretive claims,P1;P2;WHG F1
ma-g12-social-studies-u03-l01,ma-g12-social-studies,12,social-studies,25,3,Advanced Source Criticism and Evidence Standards,1,Launch and diagnostic: provenance and chain of custody,Launch and diagnostic,provenance and chain of custody,P1;P2;Civics C6.4.3
ma-g12-social-studies-u03-l02,ma-g12-social-studies,12,social-studies,26,3,Advanced Source Criticism and Evidence Standards,2,Concept model A: distinguishing primary and secondary sources at scale,Concept model A,distinguishing primary and secondary sources at scale,P1;P2;Civics C6.4.3
ma-g12-social-studies-u03-l03,ma-g12-social-studies,12,social-studies,27,3,Advanced Source Criticism and Evidence Standards,3,Guided practice A: corroboration and triangulation,Guided practice A,corroboration and triangulation,P1;P2;Civics C6.4.3
ma-g12-social-studies-u03-l04,ma-g12-social-studies,12,social-studies,28,3,Advanced Source Criticism and Evidence Standards,4,"Independent application A: bias, perspective, and reliability",Independent application A,"bias, perspective, and reliability",P1;P2;Civics C6.4.3
ma-g12-social-studies-u03-l05,ma-g12-social-studies,12,social-studies,29,3,Advanced Source Criticism and Evidence Standards,5,Concept model B: verifying digital and synthetic media,Concept model B,verifying digital and synthetic media,P1;P2;Civics C6.4.3
ma-g12-social-studies-u03-l06,ma-g12-social-studies,12,social-studies,30,3,Advanced Source Criticism and Evidence Standards,6,Guided practice B: citation standards and academic integrity,Guided practice B,citation standards and academic integrity,P1;P2;Civics C6.4.3
ma-g12-social-studies-u03-l07,ma-g12-social-studies,12,social-studies,31,3,Advanced Source Criticism and Evidence Standards,7,Investigation or close reading: provenance and chain of custody,Investigation or close reading,provenance and chain of custody,P1;P2;Civics C6.4.3
ma-g12-social-studies-u03-l08,ma-g12-social-studies,12,social-studies,32,3,Advanced Source Criticism and Evidence Standards,8,Reteach and varied practice: distinguishing primary and secondary sources at scale,Reteach and varied practice,distinguishing primary and secondary sources at scale,P1;P2;Civics C6.4.3
ma-g12-social-studies-u03-l09,ma-g12-social-studies,12,social-studies,33,3,Advanced Source Criticism and Evidence Standards,9,Performance task build: corroboration and triangulation,Performance task build,corroboration and triangulation,P1;P2;Civics C6.4.3
ma-g12-social-studies-u03-l10,ma-g12-social-studies,12,social-studies,34,3,Advanced Source Criticism and Evidence Standards,10,"Synthesis and review: bias, perspective, and reliability",Synthesis and review,"bias, perspective, and reliability",P1;P2;Civics C6.4.3
ma-g12-social-studies-u03-l11,ma-g12-social-studies,12,social-studies,35,3,Advanced Source Criticism and Evidence Standards,11,Unit assessment: verifying digital and synthetic media,Unit assessment,verifying digital and synthetic media,P1;P2;Civics C6.4.3
ma-g12-social-studies-u03-l12,ma-g12-social-studies,12,social-studies,36,3,Advanced Source Criticism and Evidence Standards,12,Correction and reflection: citation standards and academic integrity,Correction and reflection,citation standards and academic integrity,P1;P2;Civics C6.4.3
ma-g12-social-studies-u04-l01,ma-g12-social-studies,12,social-studies,37,4,Comparative Government and Constitutional Design,1,Launch and diagnostic: comparing constitutional systems,Launch and diagnostic,comparing constitutional systems,Civics C1.1.3;Civics C1.1.4;Civics C3.1.1;Civics C5.2.1;WHG 6.2.2;P2
ma-g12-social-studies-u04-l02,ma-g12-social-studies,12,social-studies,38,4,Comparative Government and Constitutional Design,2,Concept model A: electoral systems and representation,Concept model A,electoral systems and representation,Civics C1.1.3;Civics C1.1.4;Civics C3.1.1;Civics C5.2.1;WHG 6.2.2;P2
ma-g12-social-studies-u04-l03,ma-g12-social-studies,12,social-studies,39,4,Comparative Government and Constitutional Design,3,"Guided practice A: federal, unitary, and confederal arrangements",Guided practice A,"federal, unitary, and confederal arrangements",Civics C1.1.3;Civics C1.1.4;Civics C3.1.1;Civics C5.2.1;WHG 6.2.2;P2
ma-g12-social-studies-u04-l04,ma-g12-social-studies,12,social-studies,40,4,Comparative Government and Constitutional Design,4,Independent application A: judicial review across systems,Independent application A,judicial review across systems,Civics C1.1.3;Civics C1.1.4;Civics C3.1.1;Civics C5.2.1;WHG 6.2.2;P2
ma-g12-social-studies-u04-l05,ma-g12-social-studies,12,social-studies,41,4,Comparative Government and Constitutional Design,5,Concept model B: measuring governmental performance,Concept model B,measuring governmental performance,Civics C1.1.3;Civics C1.1.4;Civics C3.1.1;Civics C5.2.1;WHG 6.2.2;P2
ma-g12-social-studies-u04-l06,ma-g12-social-studies,12,social-studies,42,4,Comparative Government and Constitutional Design,6,Guided practice B: evaluating institutional tradeoffs,Guided practice B,evaluating institutional tradeoffs,Civics C1.1.3;Civics C1.1.4;Civics C3.1.1;Civics C5.2.1;WHG 6.2.2;P2
